sentence_id,label,text,token,attribution,abs_attribution,delta,delta_flagged
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",make,0.011451,0.011451,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",a,-0.019357,0.019357,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",trend,-0.064335,0.064335,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",",",-0.015424,0.015424,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",but,-0.020122,0.020122,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",this,-0.020141,0.020141,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",does,-0.032089,0.032089,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",:,-0.030091,0.030091,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",14,-0.003278,0.003278,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",of,-0.031448,0.031448,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",the,-0.013121,0.013121,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",15,-0.013274,0.013274,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",warmest,-0.243012,0.243012,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",years,-0.00543,0.00543,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",on,-0.01085,0.01085,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",record,-0.024262,0.024262,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",have,-0.032413,0.032413,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",all,-0.01408,0.01408,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",fallen,-0.026487,0.026487,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",in,-0.018846,0.018846,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",the,-0.011621,0.011621,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",first,-0.00104,0.00104,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",15,-0.015376,0.015376,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",years,-0.049018,0.049018,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",of,-0.030841,0.030841,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",this,-0.021363,0.021363,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",century,-0.01281,0.01281,-0.029872,False
1,presumption,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",.,-0.060833,0.060833,-0.029872,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",now,-0.007848,0.007848,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",",",-0.060015,0.060015,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",1,-0.029426,0.029426,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",year,-0.057738,0.057738,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",doesn,0.040784,0.040784,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",',-0.035505,0.035505,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",t,-0.001796,0.001796,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",make,-0.008379,0.008379,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",a,-0.02897,0.02897,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",trend,0.011322,0.011322,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",",",-0.026129,0.026129,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",but,-0.040429,0.040429,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",this,-0.043102,0.043102,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",does,0.003329,0.003329,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",:,-0.005244,0.005244,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",14,0.00917,0.00917,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",of,-0.045155,0.045155,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",the,-0.016492,0.016492,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",15,-0.032137,0.032137,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",warmest,-0.129396,0.129396,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",years,-0.001678,0.001678,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",on,-0.011115,0.011115,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",record,-0.006011,0.006011,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",have,-0.062699,0.062699,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",all,-0.009241,0.009241,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",fallen,-0.023402,0.023402,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",in,-0.02897,0.02897,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",the,0.000618,0.000618,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",first,-0.018529,0.018529,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",15,-0.023135,0.023135,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",years,-0.021972,0.021972,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",of,-0.050618,0.050618,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",this,-0.022599,0.022599,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",century,-0.004067,0.004067,-0.022251,False
1,exaggeration,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",.,-0.082982,0.082982,-0.022251,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",now,-0.003052,0.003052,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",",",-0.030029,0.030029,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",1,-0.044607,0.044607,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",year,-0.013057,0.013057,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",doesn,0.010014,0.010014,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",',-0.006245,0.006245,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",t,-0.001289,0.001289,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",make,-0.03051,0.03051,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",a,-0.032308,0.032308,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",trend,0.025377,0.025377,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",",",-0.017479,0.017479,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",but,-0.009701,0.009701,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",this,-0.033416,0.033416,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",does,-0.02578,0.02578,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",:,-0.012653,0.012653,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",14,-0.034416,0.034416,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",of,-0.041048,0.041048,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",the,-0.011232,0.011232,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",15,-0.027357,0.027357,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",warmest,0.1111,0.1111,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",years,0.071981,0.071981,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",on,-0.02133,0.02133,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",record,-0.007767,0.007767,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",have,-0.053644,0.053644,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",all,-0.018726,0.018726,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",fallen,0.031594,0.031594,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",in,-0.031464,0.031464,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",the,-0.005764,0.005764,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",first,-0.024208,0.024208,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",15,-0.036775,0.036775,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",years,0.001507,0.001507,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",of,-0.043182,0.043182,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",this,-0.019754,0.019754,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",century,0.035066,0.035066,0.048991,False
1,rhetorical_framing,"Now, 1 year doesn't make a trend, but this does: 14 of the 15 warmest years on record have all fallen in the first 15 years of this century.",.,-0.076572,0.076572,0.048991,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",they,0.025026,0.025026,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",are,0.006619,0.006619,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",met,0.011135,0.011135,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",here,0.013941,0.013941,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",by,0.012281,0.012281,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",our,0.052312,0.052312,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",invitation,0.015361,0.015361,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",",",0.006843,0.006843,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",not,-0.003667,0.003667,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",in,0.01741,0.01741,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",our,0.026812,0.026812,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",aloofness,-0.0092,0.0092,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",",",0.013061,0.013061,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",and,-0.010343,0.010343,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",they,0.029918,0.029918,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",accept,0.043678,0.043678,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",our,0.061723,0.061723,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",hospitality,0.06894,0.06894,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",because,0.001359,0.001359,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",they,0.021649,0.021649,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",have,0.003277,0.003277,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",faith,0.110003,0.110003,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",in,0.02743,0.02743,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",our,0.055432,0.055432,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",unselfishness,0.082097,0.082097,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",and,0.054408,0.054408,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",believe,0.078396,0.078396,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",in,0.028729,0.028729,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",our,0.061839,0.061839,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",helpfulness,0.046308,0.046308,0.025998,False
2,emotion_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",.,-0.000802,0.000802,0.025998,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",they,0.004684,0.004684,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",are,-0.028333,0.028333,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",met,0.004621,0.004621,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",here,0.021608,0.021608,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",by,-0.002828,0.002828,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",our,0.018637,0.018637,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",invitation,-0.078915,0.078915,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",",",-0.025069,0.025069,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",not,0.032869,0.032869,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",in,0.011904,0.011904,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",our,-0.0094,0.0094,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",aloofness,-0.022555,0.022555,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",",",0.029006,0.029006,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",and,0.039589,0.039589,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",they,0.013865,0.013865,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",accept,0.012593,0.012593,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",our,0.021914,0.021914,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",hospitality,0.010247,0.010247,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",because,-0.004097,0.004097,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",they,-0.00352,0.00352,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",have,-0.04209,0.04209,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",faith,0.008357,0.008357,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",in,-0.010469,0.010469,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",our,-0.006866,0.006866,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",unselfishness,-0.107418,0.107418,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",and,0.035204,0.035204,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",believe,0.13855,0.13855,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",in,-0.002563,0.002563,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",our,-0.011282,0.011282,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",helpfulness,-0.189357,0.189357,-0.012248,False
2,authority_appeal,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",.,-0.051591,0.051591,-0.012248,False
2,polarization,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",they,-0.014466,0.014466,-0.013143,False
2,polarization,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",are,-0.00551,0.00551,-0.013143,False
2,polarization,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",met,0.017989,0.017989,-0.013143,False
2,polarization,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",here,0.039903,0.039903,-0.013143,False
2,polarization,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",by,0.008994,0.008994,-0.013143,False
2,polarization,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",our,0.019534,0.019534,-0.013143,False
2,polarization,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",invitation,-0.053514,0.053514,-0.013143,False
2,polarization,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",",",0.017581,0.017581,-0.013143,False
2,polarization,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",not,0.014432,0.014432,-0.013143,False
2,polarization,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",in,0.015178,0.015178,-0.013143,False
2,polarization,"They are met here by our invitation, not in our aloofness, and they accept our hospitality because they have faith in our unselfishness and believe in our helpfulness.",our,0.013684,0.013684,-0.013143,False
